case_id,activity,timestamp,company,region,material_group,payment_term,variant
07ab7ab8-d48b-4a8f-bfad-dc0e4df5a9b2,Issue Goods,2025-01-13 20:01:54,Drystone Italia S.P.A,Europe,Building Materials,30 days from date of invoice,standard_path
07ab7ab8-d48b-4a8f-bfad-dc0e4df5a9b2,Create Invoice,2025-01-14 17:07:37,Drystone Italia S.P.A,Europe,Building Materials,30 days from date of invoice,standard_path
07ab7ab8-d48b-4a8f-bfad-dc0e4df5a9b2,Clear Invoice,2025-01-15 06:05:23,Drystone Italia S.P.A,Europe,Building Materials,30 days from date of invoice,standard_path
537811f1-0548-41a7-97e3-0dad0fe8e73b,Receive Purchase Order,2024-12-06 00:00:00,Drystone Malaysia Co,Asia-Pacific,Safety equipment,45 days from date of invoice,price_change_path
537811f1-0548-41a7-97e3-0dad0fe8e73b,Create Sales Order,2024-12-06 02:08:29,Drystone Malaysia Co,Asia-Pacific,Safety equipment,45 days from date of invoice,price_change_path
537811f1-0548-41a7-97e3-0dad0fe8e73b,Change Net Price in Sales Order,2024-12-07 02:48:35,Drystone Malaysia Co,Asia-Pacific,Safety equipment,45 days from date of invoice,price_change_path
537811f1-0548-41a7-97e3-0dad0fe8e73b,Create Delivery,2024-12-07 13:44:03,Drystone Malaysia Co,Asia-Pacific,Safety equipment,45 days from date of invoice,price_change_path
537811f1-0548-41a7-97e3-0dad0fe8e73b,Create Shipment,2024-12-09 00:41:22,Drystone Malaysia Co,Asia-Pacific,Safety equipment,45 days from date of invoice,price_change_path
537811f1-0548-41a7-97e3-0dad0fe8e73b,Issue Goods,2024-12-11 16:43:48,Drystone Malaysia Co,Asia-Pacific,Safety equipment,45 days from date of invoice,price_change_path
537811f1-0548-41a7-97e3-0dad0fe8e73b,Create Invoice,2024-12-12 07:47:08,Drystone Malaysia Co,Asia-Pacific,Safety equipment,45 days from date of invoice,price_change_path
537811f1-0548-41a7-97e3-0dad0fe8e73b,Clear Invoice,2024-12-14 04:53:16,Drystone Malaysia Co,Asia-Pacific,Safety equipment,45 days from date of invoice,price_change_path
bae71b24-e033-4895-8980-11043274f972,Receive Purchase Order,2024-07-14 00:00:00,Drystone UK Ltd,Europe,Power Drills,45 days from date of invoice,manual_price_change_path
bae71b24-e033-4895-8980-11043274f972,Create Sales Order,2024-07-14 01:19:04,Drystone UK Ltd,Europe,Power Drills,45 days from date of invoice,manual_price_change_path
bae71b24-e033-4895-8980-11043274f972,Change Manual Price in Sales Order,2024-07-14 13:52:20,Drystone UK Ltd,Europe,Power Drills,45 days from date of invoice,manual_price_change_path
bae71b24-e033-4895-8980-11043274f972,Create Delivery,2024-07-14 18:54:46,Drystone UK Ltd,Europe,Power Drills,45 days from date of invoice,manual_price_change_path
bae71b24-e033-4895-8980-11043274f972,Create Shipment,2024-07-14 19:09:10,Drystone UK Ltd,Europe,Power Drills,45 days from date of invoice,manual_price_change_path
bae71b24-e033-4895-8980-11043274f972,Issue Goods,2024-07-15 01:01:04,Drystone UK Ltd,Europe,Power Drills,45 days from date of invoice,manual_price_change_path
bae71b24-e033-4895-8980-11043274f972,Create Invoice,2024-07-15 17:40:03,Drystone UK Ltd,Europe,Power Drills,45 days from date of invoice,manual_price_change_path
bae71b24-e033-4895-8980-11043274f972,Clear Invoice,2024-07-16 17:46:58,Drystone UK Ltd,Europe,Power Drills,45 days from date of invoice,manual_price_change_path
86fe417e-25b9-4a92-9617-9c04824178e3,Receive Purchase Order,2024-02-03 00:00:00,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,manual_price_change_path
86fe417e-25b9-4a92-9617-9c04824178e3,Create Sales Order,2024-02-03 13:33:12,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,manual_price_change_path
86fe417e-25b9-4a92-9617-9c04824178e3,Change Manual Price in Sales Order,2024-02-04 13:17:51,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,manual_price_change_path
86fe417e-25b9-4a92-9617-9c04824178e3,Create Delivery,2024-02-05 09:22:27,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,manual_price_change_path
86fe417e-25b9-4a92-9617-9c04824178e3,Create Shipment,2024-02-09 12:55:55,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,manual_price_change_path
86fe417e-25b9-4a92-9617-9c04824178e3,Issue Goods,2024-02-10 15:04:23,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,manual_price_change_path
86fe417e-25b9-4a92-9617-9c04824178e3,Create Invoice,2024-02-10 15:18:47,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,manual_price_change_path
86fe417e-25b9-4a92-9617-9c04824178e3,Clear Invoice,2024-02-10 15:33:11,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,manual_price_change_path
46c59b78-6f6e-4af7-9572-a9616e363155,Receive Purchase Order,2024-03-13 00:00:00,Drystone Ireland Ltd,Europe,Power Tools,45 days from date of invoice,standard_path
46c59b78-6f6e-4af7-9572-a9616e363155,Create Sales Order,2024-03-13 07:03:52,Drystone Ireland Ltd,Europe,Power Tools,45 days from date of invoice,standard_path
46c59b78-6f6e-4af7-9572-a9616e363155,Create Delivery,2024-03-13 22:47:02,Drystone Ireland Ltd,Europe,Power Tools,45 days from date of invoice,standard_path
46c59b78-6f6e-4af7-9572-a9616e363155,Create Shipment,2024-03-14 01:47:54,Drystone Ireland Ltd,Europe,Power Tools,45 days from date of invoice,standard_path
46c59b78-6f6e-4af7-9572-a9616e363155,Issue Goods,2024-03-14 15:48:23,Drystone Ireland Ltd,Europe,Power Tools,45 days from date of invoice,standard_path
46c59b78-6f6e-4af7-9572-a9616e363155,Create Invoice,2024-03-15 04:04:44,Drystone Ireland Ltd,Europe,Power Tools,45 days from date of invoice,standard_path
46c59b78-6f6e-4af7-9572-a9616e363155,Clear Invoice,2024-03-15 19:58:31,Drystone Ireland Ltd,Europe,Power Tools,45 days from date of invoice,standard_path
351227b2-70af-49cb-81c4-85f3bfb2a8c1,Receive Purchase Order,2024-10-08 00:00:00,Drystone UK Ltd,Europe,Safety equipment,30 days from date of invoice,standard_path
351227b2-70af-49cb-81c4-85f3bfb2a8c1,Create Sales Order,2024-10-08 03:30:38,Drystone UK Ltd,Europe,Safety equipment,30 days from date of invoice,standard_path
351227b2-70af-49cb-81c4-85f3bfb2a8c1,Create Delivery,2024-10-08 10:48:11,Drystone UK Ltd,Europe,Safety equipment,30 days from date of invoice,standard_path
351227b2-70af-49cb-81c4-85f3bfb2a8c1,Create Shipment,2024-10-10 01:18:10,Drystone UK Ltd,Europe,Safety equipment,30 days from date of invoice,standard_path
351227b2-70af-49cb-81c4-85f3bfb2a8c1,Issue Goods,2024-10-10 21:21:33,Drystone UK Ltd,Europe,Safety equipment,30 days from date of invoice,standard_path
351227b2-70af-49cb-81c4-85f3bfb2a8c1,Create Invoice,2024-10-11 13:01:55,Drystone UK Ltd,Europe,Safety equipment,30 days from date of invoice,standard_path
351227b2-70af-49cb-81c4-85f3bfb2a8c1,Clear Invoice,2024-10-11 19:38:20,Drystone UK Ltd,Europe,Safety equipment,30 days from date of invoice,standard_path
a7f4a372-7d2e-4b2c-83a0-1bdd6a50fcc3,Receive Purchase Order,2024-08-06 00:00:00,Drystone US Inc,Americas,Safety equipment,45 days from date of invoice,price_change_path
a7f4a372-7d2e-4b2c-83a0-1bdd6a50fcc3,Create Sales Order,2024-08-06 06:38:33,Drystone US Inc,Americas,Safety equipment,45 days from date of invoice,price_change_path
a7f4a372-7d2e-4b2c-83a0-1bdd6a50fcc3,Change Net Price in Sales Order,2024-08-06 16:09:47,Drystone US Inc,Americas,Safety equipment,45 days from date of invoice,price_change_path
a7f4a372-7d2e-4b2c-83a0-1bdd6a50fcc3,Create Delivery,2024-08-07 01:44:09,Drystone US Inc,Americas,Safety equipment,45 days from date of invoice,price_change_path
a7f4a372-7d2e-4b2c-83a0-1bdd6a50fcc3,Create Shipment,2024-08-10 18:32:10,Drystone US Inc,Americas,Safety equipment,45 days from date of invoice,price_change_path
a7f4a372-7d2e-4b2c-83a0-1bdd6a50fcc3,Issue Goods,2024-08-12 03:54:40,Drystone US Inc,Americas,Safety equipment,45 days from date of invoice,price_change_path
a7f4a372-7d2e-4b2c-83a0-1bdd6a50fcc3,Create Invoice,2024-08-13 19:41:36,Drystone US Inc,Americas,Safety equipment,45 days from date of invoice,price_change_path
a7f4a372-7d2e-4b2c-83a0-1bdd6a50fcc3,Clear Invoice,2024-08-14 17:16:15,Drystone US Inc,Americas,Safety equipment,45 days from date of invoice,price_change_path
f9cf9790-aec7-48e8-881e-cf4b323c5baa,Receive Purchase Order,2024-05-05 00:00:00,Drystone Spain Co,Europe,Building Materials,45 days from date of invoice,invoice_after_invoice
f9cf9790-aec7-48e8-881e-cf4b323c5baa,Create Sales Order,2024-05-05 10:56:10,Drystone Spain Co,Europe,Building Materials,45 days from date of invoice,invoice_after_invoice
f9cf9790-aec7-48e8-881e-cf4b323c5baa,Create Delivery,2024-05-06 23:13:48,Drystone Spain Co,Europe,Building Materials,45 days from date of invoice,invoice_after_invoice
f9cf9790-aec7-48e8-881e-cf4b323c5baa,Create Shipment,2024-05-10 00:45:28,Drystone Spain Co,Europe,Building Materials,45 days from date of invoice,invoice_after_invoice
f9cf9790-aec7-48e8-881e-cf4b323c5baa,Issue Goods,2024-05-10 21:49:31,Drystone Spain Co,Europe,Building Materials,45 days from date of invoice,invoice_after_invoice
f9cf9790-aec7-48e8-881e-cf4b323c5baa,Create Invoice,2024-05-11 19:27:21,Drystone Spain Co,Europe,Building Materials,45 days from date of invoice,invoice_after_invoice
f9cf9790-aec7-48e8-881e-cf4b323c5baa,Create Invoice,2024-05-12 00:56:05,Drystone Spain Co,Europe,Building Materials,45 days from date of invoice,invoice_after_invoice
f9cf9790-aec7-48e8-881e-cf4b323c5baa,Clear Invoice,2024-05-13 04:03:06,Drystone Spain Co,Europe,Building Materials,45 days from date of invoice,invoice_after_invoice
f138a2df-59a1-41f8-afb5-9661a5823b4e,Receive Purchase Order,2024-10-22 00:00:00,Drystone France SA,Europe,Agriculture,45 days from date of invoice,standard_path
f138a2df-59a1-41f8-afb5-9661a5823b4e,Create Sales Order,2024-10-22 13:24:37,Drystone France SA,Europe,Agriculture,45 days from date of invoice,standard_path
f138a2df-59a1-41f8-afb5-9661a5823b4e,Create Delivery,2024-10-23 07:00:02,Drystone France SA,Europe,Agriculture,45 days from date of invoice,standard_path
f138a2df-59a1-41f8-afb5-9661a5823b4e,Create Shipment,2024-10-25 21:18:29,Drystone France SA,Europe,Agriculture,45 days from date of invoice,standard_path
f138a2df-59a1-41f8-afb5-9661a5823b4e,Issue Goods,2024-10-27 20:37:22,Drystone France SA,Europe,Agriculture,45 days from date of invoice,standard_path
f138a2df-59a1-41f8-afb5-9661a5823b4e,Create Invoice,2024-10-29 00:05:38,Drystone France SA,Europe,Agriculture,45 days from date of invoice,standard_path
f138a2df-59a1-41f8-afb5-9661a5823b4e,Clear Invoice,2024-10-30 04:51:10,Drystone France SA,Europe,Agriculture,45 days from date of invoice,standard_path
48eb9d2e-bd7f-424a-a234-6618018819b4,Receive Purchase Order,2025-02-04 00:00:00,Drystone China LLC,Asia-Pacific,Fertilizers,45 days from date of invoice,standard_path
48eb9d2e-bd7f-424a-a234-6618018819b4,Create Sales Order,2025-02-04 18:27:31,Drystone China LLC,Asia-Pacific,Fertilizers,45 days from date of invoice,standard_path
48eb9d2e-bd7f-424a-a234-6618018819b4,Create Delivery,2025-02-06 06:34:37,Drystone China LLC,Asia-Pacific,Fertilizers,45 days from date of invoice,standard_path
48eb9d2e-bd7f-424a-a234-6618018819b4,Create Shipment,2025-02-07 09:25:23,Drystone China LLC,Asia-Pacific,Fertilizers,45 days from date of invoice,standard_path
48eb9d2e-bd7f-424a-a234-6618018819b4,Issue Goods,2025-02-08 06:20:50,Drystone China LLC,Asia-Pacific,Fertilizers,45 days from date of invoice,standard_path
48eb9d2e-bd7f-424a-a234-6618018819b4,Create Invoice,2025-02-09 05:23:22,Drystone China LLC,Asia-Pacific,Fertilizers,45 days from date of invoice,standard_path
48eb9d2e-bd7f-424a-a234-6618018819b4,Clear Invoice,2025-02-10 17:30:57,Drystone China LLC,Asia-Pacific,Fertilizers,45 days from date of invoice,standard_path
1c5da5b3-4248-425d-b247-a7854142925a,Receive Purchase Order,2024-08-29 00:00:00,Drystone China LLC,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
1c5da5b3-4248-425d-b247-a7854142925a,Create Sales Order,2024-08-29 09:48:15,Drystone China LLC,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
1c5da5b3-4248-425d-b247-a7854142925a,Create Delivery,2024-08-30 15:39:22,Drystone China LLC,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
1c5da5b3-4248-425d-b247-a7854142925a,Create Shipment,2024-09-01 11:43:22,Drystone China LLC,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
1c5da5b3-4248-425d-b247-a7854142925a,Issue Goods,2024-09-03 19:35:39,Drystone China LLC,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
1c5da5b3-4248-425d-b247-a7854142925a,Create Invoice,2024-09-05 02:23:26,Drystone China LLC,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
1c5da5b3-4248-425d-b247-a7854142925a,Clear Invoice,2024-09-06 00:37:44,Drystone China LLC,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
b30903c5-3665-4cc7-ac91-748270937953,Receive Purchase Order,2025-02-23 00:00:00,Drystone China LLC,Asia-Pacific,Agriculture,90 days from date of invoice,invoice_after_invoice
b30903c5-3665-4cc7-ac91-748270937953,Create Sales Order,2025-02-23 20:08:36,Drystone China LLC,Asia-Pacific,Agriculture,90 days from date of invoice,invoice_after_invoice
b30903c5-3665-4cc7-ac91-748270937953,Create Delivery,2025-02-24 15:01:28,Drystone China LLC,Asia-Pacific,Agriculture,90 days from date of invoice,invoice_after_invoice
b30903c5-3665-4cc7-ac91-748270937953,Create Shipment,2025-02-27 06:27:16,Drystone China LLC,Asia-Pacific,Agriculture,90 days from date of invoice,invoice_after_invoice
b30903c5-3665-4cc7-ac91-748270937953,Issue Goods,2025-02-28 20:45:09,Drystone China LLC,Asia-Pacific,Agriculture,90 days from date of invoice,invoice_after_invoice
b30903c5-3665-4cc7-ac91-748270937953,Create Invoice,2025-03-02 04:47:19,Drystone China LLC,Asia-Pacific,Agriculture,90 days from date of invoice,invoice_after_invoice
b30903c5-3665-4cc7-ac91-748270937953,Create Invoice,2025-03-02 22:32:54,Drystone China LLC,Asia-Pacific,Agriculture,90 days from date of invoice,invoice_after_invoice
b30903c5-3665-4cc7-ac91-748270937953,Clear Invoice,2025-03-04 02:24:17,Drystone China LLC,Asia-Pacific,Agriculture,90 days from date of invoice,invoice_after_invoice
afd59c54-eb2a-4d3f-ad85-cab6bbfbbf70,Receive Purchase Order,2024-08-06 00:00:00,Drystone UK Ltd,Europe,Fasteners,30 days from date of invoice,invoice_after_invoice
afd59c54-eb2a-4d3f-ad85-cab6bbfbbf70,Create Sales Order,2024-08-06 03:45:04,Drystone UK Ltd,Europe,Fasteners,30 days from date of invoice,invoice_after_invoice
afd59c54-eb2a-4d3f-ad85-cab6bbfbbf70,Create Delivery,2024-08-06 07:46:29,Drystone UK Ltd,Europe,Fasteners,30 days from date of invoice,invoice_after_invoice
afd59c54-eb2a-4d3f-ad85-cab6bbfbbf70,Create Shipment,2024-08-06 16:16:38,Drystone UK Ltd,Europe,Fasteners,30 days from date of invoice,invoice_after_invoice
afd59c54-eb2a-4d3f-ad85-cab6bbfbbf70,Issue Goods,2024-08-07 00:26:37,Drystone UK Ltd,Europe,Fasteners,30 days from date of invoice,invoice_after_invoice
afd59c54-eb2a-4d3f-ad85-cab6bbfbbf70,Create Invoice,2024-08-07 16:00:56,Drystone UK Ltd,Europe,Fasteners,30 days from date of invoice,invoice_after_invoice
afd59c54-eb2a-4d3f-ad85-cab6bbfbbf70,Create Invoice,2024-08-07 19:34:50,Drystone UK Ltd,Europe,Fasteners,30 days from date of invoice,invoice_after_invoice
afd59c54-eb2a-4d3f-ad85-cab6bbfbbf70,Clear Invoice,2024-08-08 05:47:35,Drystone UK Ltd,Europe,Fasteners,30 days from date of invoice,invoice_after_invoice
1d0d1c3b-e334-4ccb-811f-90df4dd0f5ec,Receive Purchase Order,2024-03-19 00:00:00,Drystone US Inc,Americas,Power Drills,60 days from date of invoice,material_change_path
1d0d1c3b-e334-4ccb-811f-90df4dd0f5ec,Create Sales Order,2024-03-19 09:48:00,Drystone US Inc,Americas,Power Drills,60 days from date of invoice,material_change_path
1d0d1c3b-e334-4ccb-811f-90df4dd0f5ec,Change Material in Sales Order,2024-03-19 23:21:41,Drystone US Inc,Americas,Power Drills,60 days from date of invoice,material_change_path
1d0d1c3b-e334-4ccb-811f-90df4dd0f5ec,Create Delivery,2024-03-20 12:05:01,Drystone US Inc,Americas,Power Drills,60 days from date of invoice,material_change_path
1d0d1c3b-e334-4ccb-811f-90df4dd0f5ec,Create Shipment,2024-03-21 23:29:01,Drystone US Inc,Americas,Power Drills,60 days from date of invoice,material_change_path
1d0d1c3b-e334-4ccb-811f-90df4dd0f5ec,Issue Goods,2024-03-22 22:02:47,Drystone US Inc,Americas,Power Drills,60 days from date of invoice,material_change_path
1d0d1c3b-e334-4ccb-811f-90df4dd0f5ec,Create Invoice,2024-03-23 13:04:32,Drystone US Inc,Americas,Power Drills,60 days from date of invoice,material_change_path
1d0d1c3b-e334-4ccb-811f-90df4dd0f5ec,Clear Invoice,2024-03-25 00:39:11,Drystone US Inc,Americas,Power Drills,60 days from date of invoice,material_change_path
a1588357-8889-4882-8e03-73319f4838f0,Receive Purchase Order,2024-06-05 00:00:00,Drystone Deutschland GmbH,Europe,Safety equipment,60 days from date of invoice,standard_path
a1588357-8889-4882-8e03-73319f4838f0,Create Sales Order,2024-06-05 23:54:26,Drystone Deutschland GmbH,Europe,Safety equipment,60 days from date of invoice,standard_path
a1588357-8889-4882-8e03-73319f4838f0,Create Delivery,2024-06-06 17:56:37,Drystone Deutschland GmbH,Europe,Safety equipment,60 days from date of invoice,standard_path
a1588357-8889-4882-8e03-73319f4838f0,Create Shipment,2024-06-08 15:54:16,Drystone Deutschland GmbH,Europe,Safety equipment,60 days from date of invoice,standard_path
a1588357-8889-4882-8e03-73319f4838f0,Issue Goods,2024-06-09 05:31:29,Drystone Deutschland GmbH,Europe,Safety equipment,60 days from date of invoice,standard_path
a1588357-8889-4882-8e03-73319f4838f0,Create Invoice,2024-06-09 19:48:35,Drystone Deutschland GmbH,Europe,Safety equipment,60 days from date of invoice,standard_path
a1588357-8889-4882-8e03-73319f4838f0,Clear Invoice,2024-06-11 18:37:58,Drystone Deutschland GmbH,Europe,Safety equipment,60 days from date of invoice,standard_path
4c761002-d2bf-4931-bc22-ce9bbd7a73f6,Receive Purchase Order,2024-03-10 00:00:00,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,standard_path
4c761002-d2bf-4931-bc22-ce9bbd7a73f6,Create Sales Order,2024-03-10 23:20:02,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,standard_path
4c761002-d2bf-4931-bc22-ce9bbd7a73f6,Create Delivery,2024-03-11 09:19:17,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,standard_path
4c761002-d2bf-4931-bc22-ce9bbd7a73f6,Create Shipment,2024-03-12 10:18:35,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,standard_path
4c761002-d2bf-4931-bc22-ce9bbd7a73f6,Issue Goods,2024-03-13 19:36:14,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,standard_path
4c761002-d2bf-4931-bc22-ce9bbd7a73f6,Create Invoice,2024-03-14 21:09:45,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,standard_path
4c761002-d2bf-4931-bc22-ce9bbd7a73f6,Clear Invoice,2024-03-16 11:44:50,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,standard_path
